check_id,location.path,fingerprint,is_ignored,lines,message,category,confidence,impact,likelihood,severity,validation_state,license,cwe,owasp,references,semgrep.dev.rule.url,vulnerability_class,abstract_content_1,sql_str
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,routes/keyServer.ts,169fd21661d97adbf183e909974bcc252fa19a91d68176a8e888d61c2e5283b516ae384c4576ecb09d96af8f1fcb4c5f99af3db7af83ec34f5fc9f11ecd9c927_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-73: External Control of File Name or Path,A04:2021 - Insecure Design,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,https://semgrep.dev/playground/r/zyTWJ2W/javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Path Traversal,sendFile,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A05:2017 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,routes/keyServer.ts,61ff0ef3a6438f8e69ef8457e3f95f844787ad58ef6a9b2a93dc684a1504d223617e6708689b4ece9b8a784fdacc6357e52220b0226dae233c0aadd44003b493_0,False,"      res.sendFile(path.resolve('encryptionkeys/', file))","Possible writing outside of the destination, make sure that the target path is nested in the intended destination",security,MEDIUM,MEDIUM,HIGH,WARNING,NO_VALIDATOR,Commons Clause License Condition v1.0[LGPL-2.1-only],CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),A01:2021 - Broken Access Control,https://owasp.org/www-community/attacks/Path_Traversal,https://semgrep.dev/playground/r/o5TBED2/javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,Path Traversal,,
